Réseau Social,Class,Commentaire client,category,urgent
Instagram,"Questions, demandes d’information et d'assistance",Rani 7ab ndir hada l offer mais mazal mkmloch l 5dma t3 la fibre,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",La connexion fibre fonctionne dans Sinia-mohajrin terminé ?!,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",W les modems Nokia c'est pour quand nchallah ???,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل استطيع شراء مودام 4g من اي ولاية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نستنى ظرك حتى 20جانفي؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",والمودام راح تجيبو في جانفي ولا نزيد نستنى اربعة اشهر اخرى,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",بصح مودام مهمش متوفرين ؟؟؟؟؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وحنا وقتاش دالتنا ...,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر لكان مشترك قبل يقدر يشترك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",علاش الزبائن لي دارو التحويل للفيبر ما يستفادوش منهذا العرض ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",لمودام متوفرين ولا تاع الفيبر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اللي مزال موصلوش فيبر وش يدير,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين العروض بالنسبة لاصحاب 10 ميغا علاه مكانش تخفيضات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ولي عناو من adsl معندهمش عرض التحويل الي الالياف البصرية ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يصلح في كل الاحياء ولا مناطق محدودة ؟,interrogative,0
Twitter,"Questions, demandes d’information et d'assistance",hbb qoli brk li endhom deja la fibre yqdro?,interrogative,0
"Idoom Market ","Questions, demandes d’information et d'assistance",خصائصه؟ ال userguide ?,interrogative,0
"Idoom Market ","Questions, demandes d’information et d'assistance",اسمه الكامل ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",يا رني مخلوع وليد عمي مكومونتاش اليوم وش كاين Sidahmed Settah,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",واللي معندوش هاتف ثابت؟؟كفاه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",نسقسيكم كون نبغي نخلص شهر انترنات شحال دراهم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",مودم تندا موجود فيه فيبر (樂) { نعم } او{ لا } ( ماذا تعني فيبر هل هي فل وايفي ام كابل انترنت),interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Bonjour je vous savoir pourquoi le paiement par carte bancaire on le trouve pas dans les actels d’algerie telecom merci.,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين المودام,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ممكن واحد يساعدني هنا,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",هل يوجد عرض خاص بنهاية السنة و بداية السنة الجديدة ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر بعيدة عليا العلبة بحوالي 200متر لو ندير طلب يقبلوا زعما,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",أنا في حيي ركبوا البايط و كملوا خلاص ، درت طلب فيبر بلا ما نخلص والوا و مجاوش يركبوا فلدار ، نقدر نستفاد من هذا العرض ولا لازم حتى يركبولي كلش فلدار ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شكون عنده هاتف في الفيبر,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",سما كون نروح ليه غدوة يطولي؟,interrogative,0
Instagram,"Questions, demandes d’information et d'assistance",@x_zedk_17 ام جابوهم صاي,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",Idoom adsl اين عروض,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اين يمكن اقتناء الموديم,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",العرض يشمل المودم ام لا؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وبعد انتهاء الاشتراك الشهري كم تكلفة الشحن بعد ذلك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Oum Zayneb ILaaf جابولكم المودامات,off-topic,0
Facebook,"Questions, demandes d’information et d'assistance",هل وكالاتكم التحارية لاتعمل اليوم لعشية ؟ توجهنا الى وكالة قالولنا لانعمل لعشية,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",اعطونا الولايات التى تغطيها هاذه الخدمة,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance", معاك من ماي هو يستنى,negative,0
Facebook,"Questions, demandes d’information et d'assistance",انا عندي 7 اشهر وانا نستني فى المودام تاعكم,negative,0
Facebook,"Questions, demandes d’information et d'assistance",لي يخير اشتراك تاع 10ميغا يخلص مصاريف التركيب؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","واش من مودام.نوكيا ما كانش لحد ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",و اذا حبيت نزيد التدفق هل من الضروري التوجه نحو الوكالة؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",شعل اشتراك فل شهر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",وبعد شهر قداش تولي الاشتراك كل شهر,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","Algérie Télécom - إتصالات الجزائر pour les modems nokia, est-ce qu'ils sont disponibles",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر كم مبلغ فاتورة الهاتف الثابت اقصد الاشتراك بدون مكالمات,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر كنفلكسي نخلص ليكم غير الإشتراك,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر السيدة ياسمين راكم تقولو في وكلاتكم التجارية المودام غير متوفر؟؟ة ,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",ردو علينا في خاص,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",تطبيق idoom,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","سلام عليكمبواطة تاع الفيبر لاصقة في دارنا بصح كي ندخل نشوف اهلية الخط يقلي خطكم غير مؤهل ",interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",My idoom ثقيل بزاف عند الدخول هل من حل,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",Algérie Télécom - إتصالات الجزائر اين توجد الوكاله بالضبط في الشراڨه,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",كاشم مفاجآت حول تخفيض الاشتراكات ؟,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance",طلڤولنا كونكسيون 4g modem,interrogative,0
Facebook,"Questions, demandes d’information et d'assistance","علاه مراكمش تخلونا نعلقو بالصور ",interrogative,0
